url,noun,stanza,spacy
https://pl.wikipedia.org/wiki/Retrieval-augmented_generation,odpowiedź,3.0,3.0
https://pl.wikipedia.org/wiki/Retrieval-augmented_generation,pobierać,2.0,0.0
https://pl.wikipedia.org/wiki/Retrieval-augmented_generation,pol,0.0,4.0
https://pl.wikipedia.org/wiki/Retrieval-augmented_generation,pole,4.0,0.0
https://pl.wikipedia.org/wiki/Retrieval-augmented_generation,retrieval,2.0,2.0
https://pl.wikipedia.org/wiki/Retrieval-augmented_generation,roga,6.0,0.0
https://pl.wikipedia.org/wiki/Retrieval-augmented_generation,schemat,2.0,2.0
https://pl.wikipedia.org/wiki/Retrieval-augmented_generation,technika,2.0,2.0
https://pl.wikipedia.org/wiki/Retrieval-augmented_generation,treść,2.0,0.0
https://pl.wikipedia.org/wiki/Retrieval-augmented_generation,użytkownik,4.0,4.0
https://pl.wikipedia.org/wiki/Retrieval-augmented_generation,wyszukiwać,2.0,0.0
https://pl.wikipedia.org/wiki/Retrieval-augmented_generation,wzbogacać,2.0,2.0
https://pl.wikipedia.org/wiki/Retrieval-augmented_generation,zapytanie,2.0,2.0
https://pl.wikipedia.org/wiki/Retrieval-augmented_generation,źródło,2.0,2.0
https://pl.wikipedia.org/wiki/Sen_Agamemnona,achaj,2.0,2.0
https://pl.wikipedia.org/wiki/Sen_Agamemnona,agamemnona,3.0,0.0
https://pl.wikipedia.org/wiki/Sen_Agamemnona,apokalipsa,2.0,2.0
https://pl.wikipedia.org/wiki/Sen_Agamemnona,cambier,2.0,2.0
https://pl.wikipedia.org/wiki/Sen_Agamemnona,cerfaux,2.0,0.0
https://pl.wikipedia.org/wiki/Sen_Agamemnona,homer,3.0,2.0
https://pl.wikipedia.org/wiki/Sen_Agamemnona,na,2.0,0.0
https://pl.wikipedia.org/wiki/Sen_Agamemnona,poemat,2.0,2.0
https://pl.wikipedia.org/wiki/Sen_Agamemnona,przekazać,2.0,2.0
https://pl.wikipedia.org/wiki/Sen_Agamemnona,ptasząt,2.0,0.0
https://pl.wikipedia.org/wiki/Sen_Agamemnona,ptaszę,0.0,2.0
https://pl.wikipedia.org/wiki/Sen_Agamemnona,rok,2.0,0.0
https://pl.wikipedia.org/wiki/Sen_Agamemnona,schemat,3.0,3.0
https://pl.wikipedia.org/wiki/Sen_Agamemnona,sen,14.0,14.0
https://pl.wikipedia.org/wiki/Sen_Agamemnona,wiadomość,2.0,2.0
https://pl.wikipedia.org/wiki/Sen_Agamemnona,wąż,2.0,2.0
https://pl.wikipedia.org/wiki/Sen_Agamemnona,zeus,5.0,4.0
https://pl.wikipedia.org/wiki/Soczewkowanie_grawitacyjne,analiza,2.0,2.0
https://pl.wikipedia.org/wiki/Soczewkowanie_grawitacyjne,ciało,4.0,4.0
https://pl.wikipedia.org/wiki/Soczewkowanie_grawitacyjne,efekt,7.0,7.0
https://pl.wikipedia.org/wiki/Soczewkowanie_grawitacyjne,einstein,0.0,2.0
https://pl.wikipedia.org/wiki/Soczewkowanie_grawitacyjne,einsteina,4.0,0.0
https://pl.wikipedia.org/wiki/Soczewkowanie_grawitacyjne,energia,2.0,2.0
https://pl.wikipedia.org/wiki/Soczewkowanie_grawitacyjne,galaktyka,15.0,15.0
https://pl.wikipedia.org/wiki/Soczewkowanie_grawitacyjne,gromada,4.0,3.0
https://pl.wikipedia.org/wiki/Soczewkowanie_grawitacyjne,gęstość,2.0,2.0
https://pl.wikipedia.org/wiki/Soczewkowanie_grawitacyjne,halo,2.0,0.0
https://pl.wikipedia.org/wiki/Soczewkowanie_grawitacyjne,hubbel,0.0,4.0
https://pl.wikipedia.org/wiki/Soczewkowanie_grawitacyjne,hubble’,4.0,0.0
https://pl.wikipedia.org/wiki/Soczewkowanie_grawitacyjne,masa,2.0,2.0
https://pl.wikipedia.org/wiki/Soczewkowanie_grawitacyjne,materia,7.0,6.0
https://pl.wikipedia.org/wiki/Soczewkowanie_grawitacyjne,mikrosoczewkować,3.0,3.0
https://pl.wikipedia.org/wiki/Soczewkowanie_grawitacyjne,obecność,2.0,2.0
https://pl.wikipedia.org/wiki/Soczewkowanie_grawitacyjne,obiekt,8.0,8.0
https://pl.wikipedia.org/wiki/Soczewkowanie_grawitacyjne,obraz,18.0,18.0
https://pl.wikipedia.org/wiki/Soczewkowanie_grawitacyjne,obserwator,2.0,2.0
https://pl.wikipedia.org/wiki/Soczewkowanie_grawitacyjne,parametr,2.0,2.0
https://pl.wikipedia.org/wiki/Soczewkowanie_grawitacyjne,podstawa,2.0,2.0
https://pl.wikipedia.org/wiki/Soczewkowanie_grawitacyjne,pojaśnienie,2.0,0.0
https://pl.wikipedia.org/wiki/Soczewkowanie_grawitacyjne,pojaśnieć,0.0,2.0
https://pl.wikipedia.org/wiki/Soczewkowanie_grawitacyjne,promień,4.0,3.0
https://pl.wikipedia.org/wiki/Soczewkowanie_grawitacyjne,przejaw,2.0,2.0
https://pl.wikipedia.org/wiki/Soczewkowanie_grawitacyjne,przykład,3.0,3.0
https://pl.wikipedia.org/wiki/Soczewkowanie_grawitacyjne,rodzaj,2.0,2.0
https://pl.wikipedia.org/wiki/Soczewkowanie_grawitacyjne,rok,2.0,0.0
https://pl.wikipedia.org/wiki/Soczewkowanie_grawitacyjne,rozkład,4.0,2.0
https://pl.wikipedia.org/wiki/Soczewkowanie_grawitacyjne,soczewka,9.0,8.0
https://pl.wikipedia.org/wiki/Soczewkowanie_grawitacyjne,soczewkowania,0.0,4.0
https://pl.wikipedia.org/wiki/Soczewkowanie_grawitacyjne,soczewkowanie,8.0,12.0
https://pl.wikipedia.org/wiki/Soczewkowanie_grawitacyjne,soczewkowaniu,0.0,2.0
https://pl.wikipedia.org/wiki/Soczewkowanie_grawitacyjne,soczewkować,11.0,0.0
https://pl.wikipedia.org/wiki/Soczewkowanie_grawitacyjne,symulacja,3.0,3.0
https://pl.wikipedia.org/wiki/Soczewkowanie_grawitacyjne,szczególność,3.0,3.0
https://pl.wikipedia.org/wiki/Soczewkowanie_grawitacyjne,teleskop,3.0,3.0
https://pl.wikipedia.org/wiki/Soczewkowanie_grawitacyjne,wszechświat,2.0,2.0
https://pl.wikipedia.org/wiki/Soczewkowanie_grawitacyjne,wyznaczyć,2.0,0.0
https://pl.wikipedia.org/wiki/Soczewkowanie_grawitacyjne,zderzenie,2.0,2.0
https://pl.wikipedia.org/wiki/Soczewkowanie_grawitacyjne,zniekształcenie,2.0,0.0
https://pl.wikipedia.org/wiki/Soczewkowanie_grawitacyjne,zniekształceć,0.0,2.0
https://pl.wikipedia.org/wiki/Soczewkowanie_grawitacyjne,łuk,3.0,3.0
https://pl.wikipedia.org/wiki/Soczewkowanie_grawitacyjne,źródło,8.0,8.0
https://pl.wikipedia.org/wiki/Soczewkowanie_grawitacyjne,’,0.0,4.0
https://pl.wikipedia.org/wiki/TensorFlow,api,3.0,2.0
https://pl.wikipedia.org/wiki/TensorFlow,biblioteka,5.0,5.0
https://pl.wikipedia.org/wiki/TensorFlow,c++,0.0,3.0
https://pl.wikipedia.org/wiki/TensorFlow,centypetr,2.0,0.0
https://pl.wikipedia.org/wiki/TensorFlow,google,2.0,2.0
https://pl.wikipedia.org/wiki/TensorFlow,język,3.0,3.0
https://pl.wikipedia.org/wiki/TensorFlow,listopad,2.0,2.0
https://pl.wikipedia.org/wiki/TensorFlow,model,3.0,3.0
https://pl.wikipedia.org/wiki/TensorFlow,programowanie,3.0,0.0
https://pl.wikipedia.org/wiki/TensorFlow,python,2.0,2.0
https://pl.wikipedia.org/wiki/TensorFlow,rok,3.0,0.0
https://pl.wikipedia.org/wiki/TensorFlow,team,2.0,0.0
https://pl.wikipedia.org/wiki/TensorFlow,tensorflow,0.0,2.0
https://pl.wikipedia.org/wiki/TensorFlow,tensorflowa,2.0,0.0
https://pl.wikipedia.org/wiki/TensorFlow,warstwa,3.0,3.0
https://pl.wikipedia.org/wiki/TensorFlow,wersja,2.0,2.0
https://pl.wikipedia.org/wiki/The_Blue_Marble,afryka,3.0,3.0
https://pl.wikipedia.org/wiki/The_Blue_Marble,antarktyda,2.0,0.0
https://pl.wikipedia.org/wiki/The_Blue_Marble,apollo,4.0,4.0
https://pl.wikipedia.org/wiki/The_Blue_Marble,astronauta,3.0,2.0
https://pl.wikipedia.org/wiki/The_Blue_Marble,bieguna,2.0,0.0
https://pl.wikipedia.org/wiki/The_Blue_Marble,blue,0.0,3.0
https://pl.wikipedia.org/wiki/The_Blue_Marble,chmura,2.0,2.0
https://pl.wikipedia.org/wiki/The_Blue_Marble,fotografia,6.0,6.0
https://pl.wikipedia.org/wiki/The_Blue_Marble,grudzień,3.0,3.0
https://pl.wikipedia.org/wiki/The_Blue_Marble,góra,3.0,3.0
https://pl.wikipedia.org/wiki/The_Blue_Marble,harrison,2.0,2.0
https://pl.wikipedia.org/wiki/The_Blue_Marble,hasselblad,0.0,2.0
https://pl.wikipedia.org/wiki/The_Blue_Marble,historia,2.0,2.0
https://pl.wikipedia.org/wiki/The_Blue_Marble,kilometr,2.0,0.0
https://pl.wikipedia.org/wiki/The_Blue_Marble,marbeł,4.0,0.0
https://pl.wikipedia.org/wiki/The_Blue_Marble,marble,0.0,4.0
https://pl.wikipedia.org/wiki/The_Blue_Marble,nas,4.0,0.0
https://pl.wikipedia.org/wiki/The_Blue_Marble,nasa,0.0,4.0
https://pl.wikipedia.org/wiki/The_Blue_Marble,nazwa,2.0,2.0
https://pl.wikipedia.org/wiki/The_Blue_Marble,obraz,5.0,5.0
https://pl.wikipedia.org/wiki/The_Blue_Marble,pełnia,2.0,2.0
https://pl.wikipedia.org/wiki/The_Blue_Marble,piksel,2.0,0.0
https://pl.wikipedia.org/wiki/The_Blue_Marble,raz,2.0,2.0
https://pl.wikipedia.org/wiki/The_Blue_Marble,rok,3.0,3.0
https://pl.wikipedia.org/wiki/The_Blue_Marble,rozdzielczość,3.0,3.0
https://pl.wikipedia.org/wiki/The_Blue_Marble,seria,0.0,2.0
https://pl.wikipedia.org/wiki/The_Blue_Marble,vlue,2.0,0.0
https://pl.wikipedia.org/wiki/The_Blue_Marble,wybrzeże,2.0,0.0
https://pl.wikipedia.org/wiki/The_Blue_Marble,załoga,3.0,3.0
https://pl.wikipedia.org/wiki/The_Blue_Marble,zdjęcie,14.0,13.0
https://pl.wikipedia.org/wiki/The_Blue_Marble,zestaw,2.0,2.0
https://pl.wikipedia.org/wiki/The_Blue_Marble,ziemia,5.0,5.0
https://pl.wikipedia.org/wiki/Zbrojni,ankh,0.0,2.0
https://pl.wikipedia.org/wiki/Zbrojni,ankh-morpork,2.0,0.0
https://pl.wikipedia.org/wiki/Zbrojni,cholew,0.0,2.0
https://pl.wikipedia.org/wiki/Zbrojni,cholewo,2.0,0.0
https://pl.wikipedia.org/wiki/Zbrojni,czas,2.0,2.0
https://pl.wikipedia.org/wiki/Zbrojni,data,2.0,2.0
https://pl.wikipedia.org/wiki/Zbrojni,d’eath,3.0,0.0
https://pl.wikipedia.org/wiki/Zbrojni,eath,0.0,3.0
https://pl.wikipedia.org/wiki/Zbrojni,funkcja,2.0,2.0
https://pl.wikipedia.org/wiki/Zbrojni,nazwa,2.0,2.0
https://pl.wikipedia.org/wiki/Zbrojni,oryginał,2.0,2.0
https://pl.wikipedia.org/wiki/Zbrojni,piotr,0.0,2.0
https://pl.wikipedia.org/wiki/Zbrojni,piotro,2.0,0.0
https://pl.wikipedia.org/wiki/Zbrojni,potomek,2.0,2.0
https://pl.wikipedia.org/wiki/Zbrojni,powieść,2.0,2.0
https://pl.wikipedia.org/wiki/Zbrojni,pratchett,2.0,0.0
https://pl.wikipedia.org/wiki/Zbrojni,straż,4.0,4.0
https://pl.wikipedia.org/wiki/Zbrojni,tłumaczenie,3.0,0.0
https://pl.wikipedia.org/wiki/Zbrojni,wiek,2.0,0.0
https://pl.wikipedia.org/wiki/Zbrojni,wydanie,2.0,2.0
https://pl.wikipedia.org/wiki/Zbrojni,wydać,2.0,2.0
https://pl.wikipedia.org/wiki/Zbrojni,śledztwo,2.0,2.0
https://pl.wikipedia.org/wiki/Zbrojni,’,0.0,4.0
